,news_headline,news_article,news_category
834,Tesla starts delivering Shanghai-made Model Y SUVs in China,"Tesla on Monday said that it has started delivering the Shanghai-made Model Y sports utility vehicles (SUVs) to its customers in China. The starting price of the Model Y vehicle has been set at 3,39,900 yuan (about $52,400). Tesla received permission from the Chinese government to start selling its cars in November last year.",automobile
835,"Tesla looking for sale, charging sites in Mumbai: Report","Elon Musk-led Tesla has launched an extensive exercise to look for sites for sale and marketing of its electric cars which will be imported initially, reported The Free Press Journal. The company will also reportedly speak to Tata Power and Adani Electricity for its charging facilities. The company has also sought the intervention of the Maharashtra government, it reported.",automobile
836,Tesla to route India investment through Tesla Motors Amsterdam,"Elon Musk-led Tesla's investment for the Indian unit will be routed through the jurisdiction of Netherlands, as it has registered Tesla Motors Amsterdam as the parent organisation for Tesla India Motors and Energy, according to the company's incorporation documents. This would offer Tesla tax benefits related to capital gains and dividend payments, tax experts told Economic Times.",automobile
837,"Fiat Chrysler, US startup Archer partner to build electric aircraft","Fiat Chrysler and US-based startup Archer have partnered to produce an electric vertical take-off and landing (eVTOL) aircraft. FCA will provide input that contributes to Archer's eVTOL cockpit's design, among other things. The aircraft will be powered by an electric motor and will be able to fly about 96 kilometres high at a ​top speed of around 241 kilometres/hour.",automobile
838,Tesla asks US safety agency to declare speed display issue inconsequential,"Elon Musk-led Tesla asked the US National Highway Traffic Safety Administration (NHTSA) to declare its speed display issue as inconsequential to safety, reported Reuters. Over six lakh Tesla vehicles do not comply with safety standards because displays can be switched from miles per hour to only metric measurements. Tesla said a majority of vehicles have since corrected the issue.",automobile
839,Tesla's success should justify its share price: Raghuram Rajan,Economist and former Reserve Bank of India (RBI) Governor Raghuram Rajan said Tesla's success and spread of vehicles must be viewed firmly and should justify its rising stock price. He added that Tesla is a case of a stock that's being priced at many multiples of the price of automakers such as Toyota or General Motors. ,automobile
840,Passenger vehicle retail sales grow by 24% in December: FADA,"Passenger vehicle (PV) retail sales in December rose by 24% year-on-year to 2,71,249 units, the Federation of Automobile Dealers Associations (FADA) said. Automobile registrations across the country grew by 11% in December from the year-ago period, showing positive growth for the first time in 2020-21, FADA added. Commercial vehicle sales fell 13.5% year-on-year to 51,454 units in December 2020.",automobile
841,"Audi delays output, puts 10,000 workers on furlough amid chip shortage","Audi will delay the production of some of its high-end cars due to a global shortage of computer chips, CEO Markus Duesmann said in an interview. The carmaker, part of the Volkswagen Group, has also put over 10,000 workers on furlough due to this, he added. Audi expects to make up for lost time in the second half of 2021.",automobile
842,"Fiat Chrysler, PSA merge to create Stellantis, world's 4th largest automaker","Fiat Chrysler (FCA) and Peugeot owner PSA Group have sealed their $52 billion merger to create Stellantis, the world's fourth largest automaker. The merged entity will have annual sales of around 8.1 million vehicles. Stellantis can cut annual costs by around $6.1 billion without plant closures, a statement said. FCA and PSA first announced plans to merge in October 2019. ",automobile
843,Tata Motors' shares rise 11% amid reports of tie-up with Tesla ,"Tata Motors' shares surged further 11% on Tuesday amid reports of it partnering with Tesla in India. On Monday, its shares had climbed 13%. Its shares also rose as it posted a 13.1% increase in the number of sales of Jaguar Land Rover (JLR) vehicles in the December quarter. The company added that China sales for JLR were ""particularly encouraging"".",automobile
844,Retail auto sales grow for 1st time in FY21 in December,"Retail automobile sales registered growth for the first time during the ongoing fiscal in December, data released by the Federation of Automobile Dealers Associations (FADA) showed. Retail sales across categories grew 11% during December due to ""festive season and pre-buying due to price hike announcement"". However, FADA said that the demand for vehicles in January looks ""bleak"".",automobile
845,Jaguar Land Rover sales drop 24% in pandemic-hit 2020 ,"Tata Motors-owned Jaguar Land Rover sales dropped nearly 24% in the calendar year 2020 owing to the ongoing pandemic. However, the company said that it saw a 13.1% quarter-on-quarter increase in sales during the October-December period. JLR's sales in China grew 19.1% year-on-year while it slipped by 16.3% in Europe and 17.2% in North America in the quarter.",automobile
846,What is the Candida auris outbreak that was reported in a COVID-19 unit in US?,"Candida auris is an emerging fungus that is often multidrug-resistant and some strains are resistant to all three available classes of antifungals, according to US' Centers for Disease Control and Prevention (CDC). The CDC said it is difficult to identify with standard laboratory methods. A Candida auris outbreak was reported in a COVID-19 unit in Florida last year.",science
847,Yellow mealworms become first insect approved in EU as human food,"Yellow mealworms have become the first insect approved by the European Food Safety Agency (EFSA) as a human food. ""Rich in protein, fat and fibre, they are likely to be the first of many insects to feature on European's plates in the coming years,"" an EFSA food scientist said. Mealworms are already used in Europe as a pet food ingredient.

 


",science
848,'Magic' mushrooms grow in US man's blood after he injects it in form of tea,"A 30-year-old US man was hospitalised with organ failure after he injected himself with a tea made from psychedelic mushrooms, which later started growing in his veins. A case report said his liver was damaged and his kidneys weren't functioning properly. Doctors said he had tried to use the so-called ""magic"" mushrooms as an alternative treatment for his bipolar disorder. ",science
849,Astronomers capture a distant galaxy 'die' for the first time; share pic,"Astronomers have captured for the first time a distant star-forming galaxy about to 'die' because of a massive cold gas ejection. ""It's distant enough that its light takes some nine billion years to reach us,"" the astronomers said. The galaxy is ejecting nearly half of its star-forming gas at a rate equivalent to 10,000 Suns worth of gas a year.",science
850,New species of 'orange and black' bat discovered in West Africa,"A new species of orange and black bat from the Nimba Mountains in West Africa has been discovered by scientists from the American Museum of Natural History and Bat Conservation International. The species has been named Myotis nimbaensis in recognition of the Guinea mountain range it inhabits. ""It has this bright-orange fur...it was so distinct,"" said scientist Winifred Frick.",science
